"identity","classification","r14State","r15State","r14AngleDegrees","r15AngleDegrees","angleDeltaDegrees","r14BfDfDifferenceDegrees","r15BfDfDifferenceDegrees","r14DiagnosticRoot","r15DiagnosticRoot"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_aaca62f4d4\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_aaca62f4d4\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_bd8c2538bd\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_bd8c2538bd\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_047ff6651f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_047ff6651f\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4912685240929","89.4912685240929","0","0.01746295181419555","0.01746295181419555","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_2c0ecedfb7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_2c0ecedfb7\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.07309080798898","90.07309080798898","0","0.0538183840220654","0.0538183840220654","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_bfa551660c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_bfa551660c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79464003605352","89.79464003605352","0","0.010719927892978376","0.010719927892978376","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_9556d6bbdb\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_9556d6bbdb\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_9512a00817\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_9512a00817\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_05c13f1bfc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_05c13f1bfc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_2465586dfa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_2465586dfa\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_8c0dd2d178\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_8c0dd2d178\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob2\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_3187481c4e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob2_3187481c4e\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_0015ee4e63\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_0015ee4e63\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_8fa4bb00aa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_8fa4bb00aa\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_5fbb41272b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_5fbb41272b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_fb220a3f71\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_fb220a3f71\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_3db681cded\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_3db681cded\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_adacfa9ab6\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_adacfa9ab6\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4912685240929","89.4912685240929","0","0.01746295181419555","0.01746295181419555","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_99a5b1c584\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_99a5b1c584\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.07309080798898","90.07309080798898","0","0.0538183840220654","0.0538183840220654","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_f748ccb899\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_f748ccb899\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79464003605352","89.79464003605352","0","0.010719927892978376","0.010719927892978376","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_337dba16f9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_337dba16f9\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_2ab32df9c9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_2ab32df9c9\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_f033330b75\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_f033330b75\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_851151a61c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_851151a61c\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_8ca389473e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_8ca389473e\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob3\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_e6c5f55baa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob3_e6c5f55baa\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_a58766c2a7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_a58766c2a7\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_07f770a8d6\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_07f770a8d6\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_55bd162085\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_55bd162085\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_0ef0a35571\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_0ef0a35571\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_39e34dcf57\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_39e34dcf57\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_aaa1dc5383\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_aaa1dc5383\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.4912685240929","89.4912685240929","0","0.01746295181419555","0.01746295181419555","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_0bdd5a4058\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_0bdd5a4058\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.07309080798898","90.07309080798898","0","0.0538183840220654","0.0538183840220654","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_f14b8de3a7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_f14b8de3a7\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79464003605352","89.79464003605352","0","0.010719927892978376","0.010719927892978376","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_f6e6eb7bfe\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_f6e6eb7bfe\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","88.81188224280748","88.81188224280748","0","0.023764485615004105","0.023764485615004105","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_dc9fde13fc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_dc9fde13fc\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6970406302578","89.6970406302578","0","0.005918739484371827","0.005918739484371827","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_db256b5cd0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_db256b5cd0\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79035457360146","89.79035457360146","0","0.019290852797155367","0.019290852797155367","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_b95429c831\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_b95429c831\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82400926733527","89.82400926733527","0","0.048018534670575264","0.048018534670575264","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_344a3b8325\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_344a3b8325\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob4\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.9237653786407","89.9237653786407","0","0.04753075728132217","0.04753075728132217","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_bfd2c7254b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob4_bfd2c7254b\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.02773569393105","90.02773569393105","0","0.05547138786209871","0.05547138786209871","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_46cf07fb7f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_46cf07fb7f\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.8100516553693","89.8100516553693","0","0.020103310738591063","0.020103310738591063","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_bdfa2a28e8\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_bdfa2a28e8\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82399859132767","89.82399859132767","0","0.04799718265530828","0.04799718265530828","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_3d27efda01\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_3d27efda01\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.29357650327296","89.29357650327296","0","0.012846993454161293","0.012846993454161293","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_96dfdd0d5d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_96dfdd0d5d\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot12|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01859098428508","90.01859098428508","0","0.037181968570166646","0.037181968570166646","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_2e63ccf458\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_2e63ccf458\back_notch"
"PST_BRKFULLMETAL\Lot_62546-481\ProcessJob5\Slot13|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.68911356633193","89.68911356633193","0","0.021772867336153467","0.021772867336153467","D:\KLARFExport\_ArgosReview\C15RUN1\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_7c3bbac7ac\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\PST_BRKFULLMETAL_Lot_62546-481_ProcessJob5_7c3bbac7ac\back_notch"
